🏺	amphora	Food & Drink	dishware	amphora	0
🌍	globe showing Europe-Africa	Travel & Places	place-map	africa|earth|europe|globe|showing	0
🌎	globe showing Americas	Travel & Places	place-map	americas|earth|globe|showing	0
🌏	globe showing Asia-Australia	Travel & Places	place-map	asia|australia|earth|globe|showing	0
🌐	globe with meridians	Travel & Places	place-map	globe|meridians|with	0
🗺️	world map	Travel & Places	place-map	map|world	0
🗾	map of Japan	Travel & Places	place-map	japan|map	0
🧭	compass	Travel & Places	place-map	compass	0
🏔️	snow-capped mountain	Travel & Places	place-geographic	capped|mountain|snow	0
⛰️	mountain	Travel & Places	place-geographic	mountain	0
🌋	volcano	Travel & Places	place-geographic	volcano	0
🗻	mount fuji	Travel & Places	place-geographic	fuji|mount	0
🏕️	camping	Travel & Places	place-geographic	camping	0
🏖️	beach with umbrella	Travel & Places	place-geographic	beach|umbrella|with	0
🏜️	desert	Travel & Places	place-geographic	desert	0
🏝️	desert island	Travel & Places	place-geographic	desert|island	0
🏞️	national park	Travel & Places	place-geographic	national|park	0
🏟️	stadium	Travel & Places	place-building	stadium	0
🏛️	classical building	Travel & Places	place-building	building|classical	0
🏗️	building construction	Travel & Places	place-building	building|construction	0
🧱	brick	Travel & Places	place-building	brick|bricks	0
🪨	rock	Travel & Places	place-building	rock	0
🪵	wood	Travel & Places	place-building	wood	0
🛖	hut	Travel & Places	place-building	hut	0
🏘️	houses	Travel & Places	place-building	houses	0
🏚️	derelict house	Travel & Places	place-building	derelict|house	0
🏠	house	Travel & Places	place-building	house	0
🏡	house with garden	Travel & Places	place-building	garden|house|with	0
🏢	office building	Travel & Places	place-building	building|office	0
🏣	Japanese post office	Travel & Places	place-building	japanese|office|post	0
🏤	post office	Travel & Places	place-building	european|office|post	0
🏥	hospital	Travel & Places	place-building	hospital	0
🏦	bank	Travel & Places	place-building	bank	0
🏨	hotel	Travel & Places	place-building	hotel	0
🏩	love hotel	Travel & Places	place-building	hotel|love	0
🏪	convenience store	Travel & Places	place-building	convenience|store	0
🏫	school	Travel & Places	place-building	school	0
🏬	department store	Travel & Places	place-building	department|store	0
🏭	factory	Travel & Places	place-building	factory	0
🏯	Japanese castle	Travel & Places	place-building	castle|japanese	0
🏰	castle	Travel & Places	place-building	castle|european	0
💒	wedding	Travel & Places	place-building	wedding	0
🗼	Tokyo tower	Travel & Places	place-building	tokyo|tower	0
🗽	Statue of Liberty	Travel & Places	place-building	liberty|statue	0
⛪	church	Travel & Places	place-religious	church	0
🕌	mosque	Travel & Places	place-religious	mosque	0
🛕	hindu temple	Travel & Places	place-religious	hindu|temple	0
🕍	synagogue	Travel & Places	place-religious	synagogue	0
⛩️	shinto shrine	Travel & Places	place-religious	shinto|shrine	0
🕋	kaaba	Travel & Places	place-religious	kaaba	0
⛲	fountain	Travel & Places	place-other	fountain	0
⛺	tent	Travel & Places	place-other	tent	0
🌁	foggy	Travel & Places	place-other	foggy	0
🌃	night with stars	Travel & Places	place-other	night|stars|with	0
🏙️	cityscape	Travel & Places	place-other	cityscape	0
🌄	sunrise over mountains	Travel & Places	place-other	mountains|over|sunrise	0
🌅	sunrise	Travel & Places	place-other	sunrise	0
🌆	cityscape at dusk	Travel & Places	place-other	city|cityscape|dusk|sunset	0
🌇	sunset	Travel & Places	place-other	city|sunrise|sunset	0
🌉	bridge at night	Travel & Places	place-other	bridge|night	0
♨️	hot springs	Travel & Places	place-other	hot|hotsprings|springs	0
🎠	carousel horse	Travel & Places	place-other	carousel|horse	0
🛝	playground slide	Travel & Places	place-other	playground|slide	0
🎡	ferris wheel	Travel & Places	place-other	ferris|wheel	0
🎢	roller coaster	Travel & Places	place-other	coaster|roller	0
💈	barber pole	Travel & Places	place-other	barber|pole	0
🎪	circus tent	Travel & Places	place-other	circus|tent	0
🚂	locomotive	Travel & Places	transport-ground	locomotive|steam	0
🚃	railway car	Travel & Places	transport-ground	car|railway	0
🚄	high-speed train	Travel & Places	transport-ground	bullettrain|high|side|speed|train	0
🚅	bullet train	Travel & Places	transport-ground	bullet|bullettrain|front|train	0
🚆	train	Travel & Places	transport-ground	train|train2	0
🚇	metro	Travel & Places	transport-ground	metro	0
🚈	light rail	Travel & Places	transport-ground	light|rail	0
🚉	station	Travel & Places	transport-ground	station	0
🚊	tram	Travel & Places	transport-ground	tram	0
🚝	monorail	Travel & Places	transport-ground	monorail	0
🚞	mountain railway	Travel & Places	transport-ground	mountain|railway	0
🚋	tram car	Travel & Places	transport-ground	car|train|tram	0
🚌	bus	Travel & Places	transport-ground	bus	0
🚍	oncoming bus	Travel & Places	transport-ground	bus|oncoming	0
🚎	trolleybus	Travel & Places	transport-ground	trolleybus	0
🚐	minibus	Travel & Places	transport-ground	minibus	0
🚑	ambulance	Travel & Places	transport-ground	ambulance	0
🚒	fire engine	Travel & Places	transport-ground	engine|fire	0
🚓	police car	Travel & Places	transport-ground	car|police	0
🚔	oncoming police car	Travel & Places	transport-ground	car|oncoming|police	0
🚕	taxi	Travel & Places	transport-ground	taxi	0
🚖	oncoming taxi	Travel & Places	transport-ground	oncoming|taxi	0
🚗	automobile	Travel & Places	transport-ground	automobile|car|red	0
🚘	oncoming automobile	Travel & Places	transport-ground	automobile|oncoming	0
🚙	sport utility vehicle	Travel & Places	transport-ground	blue|car|sport|utility|vehicle	0
🛻	pickup truck	Travel & Places	transport-ground	pickup|truck	0
🚚	delivery truck	Travel & Places	transport-ground	delivery|truck	0
🚛	articulated lorry	Travel & Places	transport-ground	articulated|lorry	0
🚜	tractor	Travel & Places	transport-ground	tractor	0
🏎️	racing car	Travel & Places	transport-ground	car|racing	0
🏍️	motorcycle	Travel & Places	transport-ground	motorcycle	0
🛵	motor scooter	Travel & Places	transport-ground	motor|scooter	0
🦽	manual wheelchair	Travel & Places	transport-ground	manual|wheelchair	0
🦼	motorized wheelchair	Travel & Places	transport-ground	motorized|wheelchair	0
🛺	auto rickshaw	Travel & Places	transport-ground	auto|rickshaw	0
🚲	bicycle	Travel & Places	transport-ground	bicycle|bike	0
🛴	kick scooter	Travel & Places	transport-ground	kick|scooter	0
🛹	skateboard	Travel & Places	transport-ground	skateboard	0
🛼	roller skate	Travel & Places	transport-ground	roller|skate	0
🚏	bus stop	Travel & Places	transport-ground	bus|busstop|stop	0
🛣️	motorway	Travel & Places	transport-ground	motorway	0
🛤️	railway track	Travel & Places	transport-ground	railway|track	0
🛢️	oil drum	Travel & Places	transport-ground	drum|oil	0
⛽	fuel pump	Travel & Places	transport-ground	fuel|fuelpump|pump	0
🛞	wheel	Travel & Places	transport-ground	wheel	0
🚨	police car light	Travel & Places	transport-ground	car|light|police|rotating	0
🚥	horizontal traffic light	Travel & Places	transport-ground	horizontal|light|traffic	0
🚦	vertical traffic light	Travel & Places	transport-ground	light|traffic|vertical	0
🛑	stop sign	Travel & Places	transport-ground	sign|stop	0
🚧	construction	Travel & Places	transport-ground	construction	0
⚓	anchor	Travel & Places	transport-water	anchor	0
🛟	ring buoy	Travel & Places	transport-water	buoy|ring	0
⛵	sailboat	Travel & Places	transport-water	boat|sailboat	0
🛶	canoe	Travel & Places	transport-water	canoe	0
🚤	speedboat	Travel & Places	transport-water	speedboat	0
🛳️	passenger ship	Travel & Places	transport-water	passenger|ship	0
⛴️	ferry	Travel & Places	transport-water	ferry	0
🛥️	motor boat	Travel & Places	transport-water	boat|motor	0
🚢	ship	Travel & Places	transport-water	ship	0
✈️	airplane	Travel & Places	transport-air	airplane	0
🛩️	small airplane	Travel & Places	transport-air	airplane|small	0
🛫	airplane departure	Travel & Places	transport-air	airplane|departure|flight	0
🛬	airplane arrival	Travel & Places	transport-air	airplane|arrival|flight	0
🪂	parachute	Travel & Places	transport-air	parachute	0
💺	seat	Travel & Places	transport-air	seat	0
🚁	helicopter	Travel & Places	transport-air	helicopter	0
🚟	suspension railway	Travel & Places	transport-air	railway|suspension	0
🚠	mountain cableway	Travel & Places	transport-air	cableway|mountain	0
🚡	aerial tramway	Travel & Places	transport-air	aerial|tramway	0
🛰️	satellite	Travel & Places	transport-air	artificial|satellite	0
🚀	rocket	Travel & Places	transport-air	rocket	0
🛸	flying saucer	Travel & Places	transport-air	flying|saucer	0
🛎️	bellhop bell	Travel & Places	hotel	bell|bellhop	0
🧳	luggage	Travel & Places	hotel	luggage	0
⌛	hourglass done	Travel & Places	time	done|hourglass	0
⏳	hourglass not done	Travel & Places	time	done|flowing|hourglass|not|sand	0
⌚	watch	Travel & Places	time	watch	0
⏰	alarm clock	Travel & Places	time	alarm|clock	0
⏱️	stopwatch	Travel & Places	time	stopwatch	0
⏲️	timer clock	Travel & Places	time	clock|timer	0
🕰️	mantelpiece clock	Travel & Places	time	clock|mantelpiece	0
🕛	twelve o’clock	Travel & Places	time	clock|clock12|twelve	0
🕧	twelve-thirty	Travel & Places	time	clock1230|thirty|twelve	0
🕐	one o’clock	Travel & Places	time	clock|clock1|one	0
🕜	one-thirty	Travel & Places	time	clock130|one|thirty	0
🕑	two o’clock	Travel & Places	time	clock|clock2|two	0
🕝	two-thirty	Travel & Places	time	clock230|thirty|two	0
🕒	three o’clock	Travel & Places	time	clock|clock3|three	0
🕞	three-thirty	Travel & Places	time	clock330|thirty|three	0
🕓	four o’clock	Travel & Places	time	clock|clock4|four	0
🕟	four-thirty	Travel & Places	time	clock430|four|thirty	0
🕔	five o’clock	Travel & Places	time	clock|clock5|five	0
🕠	five-thirty	Travel & Places	time	clock530|five|thirty	0
🕕	six o’clock	Travel & Places	time	clock|clock6|six	0
🕡	six-thirty	Travel & Places	time	clock630|six|thirty	0
🕖	seven o’clock	Travel & Places	time	clock|clock7|seven	0
🕢	seven-thirty	Travel & Places	time	clock730|seven|thirty	0
🕗	eight o’clock	Travel & Places	time	clock|clock8|eight	0
🕣	eight-thirty	Travel & Places	time	clock830|eight|thirty	0
🕘	nine o’clock	Travel & Places	time	clock|clock9|nine	0
🕤	nine-thirty	Travel & Places	time	clock930|nine|thirty	0
🕙	ten o’clock	Travel & Places	time	clock|clock10|ten	0
🕥	ten-thirty	Travel & Places	time	clock1030|ten|thirty	0
🕚	eleven o’clock	Travel & Places	time	clock|clock11|eleven	0
🕦	eleven-thirty	Travel & Places	time	clock1130|eleven|thirty	0
🌑	new moon	Travel & Places	sky & weather	moon|new	0
🌒	waxing crescent moon	Travel & Places	sky & weather	crescent|moon|waxing	0
🌓	first quarter moon	Travel & Places	sky & weather	first|moon|quarter	0
🌔	waxing gibbous moon	Travel & Places	sky & weather	gibbous|moon|waxing	0
🌕	full moon	Travel & Places	sky & weather	full|moon	0
🌖	waning gibbous moon	Travel & Places	sky & weather	gibbous|moon|waning	0
🌗	last quarter moon	Travel & Places	sky & weather	last|moon|quarter	0
🌘	waning crescent moon	Travel & Places	sky & weather	crescent|moon|waning	0
🌙	crescent moon	Travel & Places	sky & weather	crescent|moon	0
🌚	new moon face	Travel & Places	sky & weather	face|moon|new|with	0
🌛	first quarter moon face	Travel & Places	sky & weather	face|first|moon|quarter|with	0
🌜	last quarter moon face	Travel & Places	sky & weather	face|last|moon|quarter|with	0
🌡️	thermometer	Travel & Places	sky & weather	thermometer	0
☀️	sun	Travel & Places	sky & weather	sun|sunny	0
🌝	full moon face	Travel & Places	sky & weather	face|full|moon|with	0
🌞	sun with face	Travel & Places	sky & weather	face|sun|with	0
🪐	ringed planet	Travel & Places	sky & weather	planet|ringed	0
⭐	star	Travel & Places	sky & weather	star	0
🌟	glowing star	Travel & Places	sky & weather	glowing|star|star2	0
🌠	shooting star	Travel & Places	sky & weather	shooting|star|stars	0
🌌	milky way	Travel & Places	sky & weather	milky|way	0
☁️	cloud	Travel & Places	sky & weather	cloud	0
⛅	sun behind cloud	Travel & Places	sky & weather	behind|cloud|partly|sun|sunny	0
⛈️	cloud with lightning and rain	Travel & Places	sky & weather	and|cloud|lightning|rain|with	0
🌤️	sun behind small cloud	Travel & Places	sky & weather	behind|cloud|small|sun	0
🌥️	sun behind large cloud	Travel & Places	sky & weather	behind|cloud|large|sun	0
🌦️	sun behind rain cloud	Travel & Places	sky & weather	behind|cloud|rain|sun	0
🌧️	cloud with rain	Travel & Places	sky & weather	cloud|rain|with	0
🌨️	cloud with snow	Travel & Places	sky & weather	cloud|snow|with	0
🌩️	cloud with lightning	Travel & Places	sky & weather	cloud|lightning|with	0
🌪️	tornado	Travel & Places	sky & weather	tornado	0
🌫️	fog	Travel & Places	sky & weather	fog	0
🌬️	wind face	Travel & Places	sky & weather	face|wind	0
🌀	cyclone	Travel & Places	sky & weather	cyclone	0
🌈	rainbow	Travel & Places	sky & weather	rainbow	0
🌂	closed umbrella	Travel & Places	sky & weather	closed|umbrella	0
☂️	umbrella	Travel & Places	sky & weather	open|umbrella	0
☔	umbrella with rain drops	Travel & Places	sky & weather	drops|rain|umbrella|with	0
⛱️	umbrella on ground	Travel & Places	sky & weather	ground|parasol|umbrella	0
⚡	high voltage	Travel & Places	sky & weather	high|voltage|zap	0
❄️	snowflake	Travel & Places	sky & weather	snowflake	0
☃️	snowman	Travel & Places	sky & weather	snow|snowman|with	0
⛄	snowman without snow	Travel & Places	sky & weather	snow|snowman|without	0
☄️	comet	Travel & Places	sky & weather	comet	0
🔥	fire	Travel & Places	sky & weather	cool|fire|flame|lit	0
💧	droplet	Travel & Places	sky & weather	droplet	0
🌊	water wave	Travel & Places	sky & weather	ocean|water|wave	0
🎃	jack-o-lantern	Activities	event	jack|lantern	0
🎄	Christmas tree	Activities	event	christmas|tree	0
🎆	fireworks	Activities	event	fireworks	0
🎇	sparkler	Activities	event	sparkler	0
🧨	firecracker	Activities	event	firecracker	0
✨	sparkles	Activities	event	sparkles	0
🎈	balloon	Activities	event	balloon	0
🎉	party popper	Activities	event	party|popper|tada	0
🎊	confetti ball	Activities	event	ball|confetti	0
🎋	tanabata tree	Activities	event	tanabata|tree	0
🎍	pine decoration	Activities	event	bamboo|decoration|pine	0
🎎	Japanese dolls	Activities	event	dolls|japanese	0
🎏	carp streamer	Activities	event	carp|flags|streamer	0
🎐	wind chime	Activities	event	chime|wind	0
🎑	moon viewing ceremony	Activities	event	ceremony|moon|rice|scene|viewing	0
🧧	red envelope	Activities	event	envelope|red	0
🎀	ribbon	Activities	event	ribbon	0
🎁	wrapped gift	Activities	event	gift|wrapped	0
🎗️	reminder ribbon	Activities	event	reminder|ribbon	0
🎟️	admission tickets	Activities	event	admission|tickets	0
🎫	ticket	Activities	event	ticket	0
🎖️	military medal	Activities	award-medal	medal|military	0
🏆	trophy	Activities	award-medal	trophy	0
🏅	sports medal	Activities	award-medal	medal|sports	0
🥇	1st place medal	Activities	award-medal	1st|medal|place	0
🥈	2nd place medal	Activities	award-medal	2nd|medal|place	0
🥉	3rd place medal	Activities	award-medal	3rd|medal|place	0
⚽	soccer ball	Activities	sport	ball|soccer	0
⚾	baseball	Activities	sport	baseball	0
🥎	softball	Activities	sport	softball	0
🏀	basketball	Activities	sport	basketball	0
🏐	volleyball	Activities	sport	volleyball	0
🏈	american football	Activities	sport	american|football	0
🏉	rugby football	Activities	sport	football|rugby	0
🎾	tennis	Activities	sport	tennis	0
🥏	flying disc	Activities	sport	disc|flying	0
🎳	bowling	Activities	sport	bowling	0
🏏	cricket game	Activities	sport	cricket|game	0
🏑	field hockey	Activities	sport	field|hockey	0
🏒	ice hockey	Activities	sport	hockey|ice	0
🥍	lacrosse	Activities	sport	lacrosse	0
🏓	ping pong	Activities	sport	ping|pong	0
🏸	badminton	Activities	sport	badminton	0
🥊	boxing glove	Activities	sport	boxing|glove	0
🥋	martial arts uniform	Activities	sport	arts|martial|uniform	0
🥅	goal net	Activities	sport	goal|net	0
⛳	flag in hole	Activities	sport	flag|golf|hole	0
⛸️	ice skate	Activities	sport	ice|skate	0
🎣	fishing pole	Activities	sport	and|fish|fishing|pole	0
🤿	diving mask	Activities	sport	diving|mask	0
🎽	running shirt	Activities	sport	running|sash|shirt|with	0
🎿	skis	Activities	sport	ski|skis	0
🛷	sled	Activities	sport	sled	0
🥌	curling stone	Activities	sport	curling|stone	0
🎯	bullseye	Activities	game	bullseye|dart	0
🪀	yo-yo	Activities	game		0
🪁	kite	Activities	game	kite	0
🔫	water pistol	Activities	game	gun|pistol|water	0
🎱	pool 8 ball	Activities	game	8ball|ball|pool	0
🔮	crystal ball	Activities	game	ball|crystal	0
🪄	magic wand	Activities	game	magic|wand	0
🎮	video game	Activities	game	game|video	0
🕹️	joystick	Activities	game	joystick	0
🎰	slot machine	Activities	game	machine|slot	0
🎲	game die	Activities	game	die|game	0
🧩	puzzle piece	Activities	game	jigsaw|piece|puzzle	0
🧸	teddy bear	Activities	game	bear|teddy	0
🪅	piñata	Activities	game	ata|pinata	0
🪩	mirror ball	Activities	game	ball|mirror	0
🪆	nesting dolls	Activities	game	dolls|nesting	0
♠️	spade suit	Activities	game	spade|spades|suit	0
♥️	heart suit	Activities	game	heart|hearts|suit	0
♦️	diamond suit	Activities	game	diamond|diamonds|suit	0
♣️	club suit	Activities	game	club|clubs|suit	0
♟️	chess pawn	Activities	game	chess|pawn	0
🃏	joker	Activities	game	black|joker	0
🀄	mahjong red dragon	Activities	game	dragon|mahjong|red	0
🎴	flower playing cards	Activities	game	cards|flower|playing	0
🎭	performing arts	Activities	arts & crafts	arts|performing	0
🖼️	framed picture	Activities	arts & crafts	framed|picture	0
🎨	artist palette	Activities	arts & crafts	art|artist|palette	0
🧵	thread	Activities	arts & crafts	thread	0
🪡	sewing needle	Activities	arts & crafts	needle|sewing	0
🧶	yarn	Activities	arts & crafts	yarn	0
🪢	knot	Activities	arts & crafts	knot	0
👓	glasses	Objects	clothing	eyeglasses|glasses	0
🕶️	sunglasses	Objects	clothing	dark|sunglasses	0
🥽	goggles	Objects	clothing	goggles	0
🥼	lab coat	Objects	clothing	coat|lab	0
🦺	safety vest	Objects	clothing	safety|vest	0
👔	necktie	Objects	clothing	necktie	0
👕	t-shirt	Objects	clothing	shirt|tshirt	0
👖	jeans	Objects	clothing	jeans	0
🧣	scarf	Objects	clothing	scarf	0
🧤	gloves	Objects	clothing	gloves	0
🧥	coat	Objects	clothing	coat	0
🧦	socks	Objects	clothing	socks	0
👗	dress	Objects	clothing	dress	0
👘	kimono	Objects	clothing	kimono	0
🥻	sari	Objects	clothing	sari	0
🩱	one-piece swimsuit	Objects	clothing	one|piece|swimsuit	0
🩲	briefs	Objects	clothing	brief|briefs|swim	0
🩳	shorts	Objects	clothing	shorts	0
👙	bikini	Objects	clothing	bikini	0
👚	woman’s clothes	Objects	clothing	clothes|woman|womans	0
🪭	folding hand fan	Objects	clothing	fan|folding|hand	0
👛	purse	Objects	clothing	purse	0
👜	handbag	Objects	clothing	handbag	0
👝	clutch bag	Objects	clothing	bag|clutch|pouch	0
🛍️	shopping bags	Objects	clothing	bags|shopping	0
🎒	backpack	Objects	clothing	backpack|satchel|school	0
🩴	thong sandal	Objects	clothing	sandal|thong	0
👞	man’s shoe	Objects	clothing	man|mans|shoe	0
👟	running shoe	Objects	clothing	athletic|running|shoe	0
🥾	hiking boot	Objects	clothing	boot|hiking	0
🥿	flat shoe	Objects	clothing	flat|shoe	0
👠	high-heeled shoe	Objects	clothing	heel|heeled|high|shoe	0
👡	woman’s sandal	Objects	clothing	sandal|woman	0
🩰	ballet shoes	Objects	clothing	ballet|shoes	0
👢	woman’s boot	Objects	clothing	boot|woman	0
🪮	hair pick	Objects	clothing	hair|pick	0
👑	crown	Objects	clothing	crown	0
👒	woman’s hat	Objects	clothing	hat|woman|womans	0
🎩	top hat	Objects	clothing	hat|top|tophat	0
🎓	graduation cap	Objects	clothing	board|cap|graduation|mortar	0
🧢	billed cap	Objects	clothing	billed|cap	0
🪖	military helmet	Objects	clothing	helmet|military	0
⛑️	rescue worker’s helmet	Objects	clothing	helmet|rescue|worker	0
📿	prayer beads	Objects	clothing	beads|prayer	0
💄	lipstick	Objects	clothing	lipstick	0
💍	ring	Objects	clothing	ring	0
💎	gem stone	Objects	clothing	gem|stone	0
🔇	muted speaker	Objects	sound	mute|muted|speaker	0
🔈	speaker low volume	Objects	sound	low|speaker|volume	0
🔉	speaker medium volume	Objects	sound	medium|sound|speaker|volume	0
🔊	speaker high volume	Objects	sound	high|loud|sound|speaker|volume	0
📢	loudspeaker	Objects	sound	loudspeaker	0
📣	megaphone	Objects	sound	mega|megaphone	0
📯	postal horn	Objects	sound	horn|postal	0
🔔	bell	Objects	sound	bell	0
🔕	bell with slash	Objects	sound	bell|slash|with	0
🎼	musical score	Objects	music	musical|score	0
🎵	musical note	Objects	music	musical|note	0
🎶	musical notes	Objects	music	musical|notes	0
🎙️	studio microphone	Objects	music	microphone|studio	0
🎚️	level slider	Objects	music	level|slider	0
🎛️	control knobs	Objects	music	control|knobs	0
🎤	microphone	Objects	music	microphone	0
🎧	headphone	Objects	music	headphone|headphones	0
📻	radio	Objects	music	radio	0
🎷	saxophone	Objects	musical-instrument	saxophone	0
🪗	accordion	Objects	musical-instrument	accordion	0
🎸	guitar	Objects	musical-instrument	guitar	0
🎹	musical keyboard	Objects	musical-instrument	keyboard|musical	0
🎺	trumpet	Objects	musical-instrument	trumpet	0
🎻	violin	Objects	musical-instrument	violin	0
🪕	banjo	Objects	musical-instrument	banjo	0
🥁	drum	Objects	musical-instrument	drum	0
🪘	long drum	Objects	musical-instrument	drum|long	0
🪇	maracas	Objects	musical-instrument	maracas	0
🪈	flute	Objects	musical-instrument	flute	0
🪉	harp	Objects	musical-instrument	harp	0
📱	mobile phone	Objects	phone	iphone|mobile|phone	0
📲	mobile phone with arrow	Objects	phone	arrow|calling|mobile|phone|with	0
☎️	telephone	Objects	phone	phone|telephone	0
📞	telephone receiver	Objects	phone	receiver|telephone	0
📟	pager	Objects	phone	pager	0
📠	fax machine	Objects	phone	fax|machine	0
🔋	battery	Objects	computer	battery	0
🪫	low battery	Objects	computer	battery|low	0
🔌	electric plug	Objects	computer	electric|plug	0
💻	laptop	Objects	computer	computer|laptop	0
🖥️	desktop computer	Objects	computer	computer|desktop	0
🖨️	printer	Objects	computer	printer	0
⌨️	keyboard	Objects	computer	keyboard	0
🖱️	computer mouse	Objects	computer	computer|mouse	0
🖲️	trackball	Objects	computer	trackball	0
💽	computer disk	Objects	computer	computer|disk|minidisc	0
💾	floppy disk	Objects	computer	disk|floppy	0
💿	optical disk	Objects	computer	disk|optical	0
📀	dvd	Objects	computer	dvd	0
🧮	abacus	Objects	computer	abacus	0
🎥	movie camera	Objects	light & video	camera|movie	0
🎞️	film frames	Objects	light & video	film|frames|strip	0
📽️	film projector	Objects	light & video	film|projector	0
🎬	clapper board	Objects	light & video	board|clapper	0
📺	television	Objects	light & video	television	0
📷	camera	Objects	light & video	camera	0
📸	camera with flash	Objects	light & video	camera|flash|with	0
📹	video camera	Objects	light & video	camera|video	0
📼	videocassette	Objects	light & video	vhs|videocassette	0
🔍	magnifying glass tilted left	Objects	light & video	glass|left|mag|magnifying|tilted	0
🔎	magnifying glass tilted right	Objects	light & video	glass|mag|magnifying|right|tilted	0
🕯️	candle	Objects	light & video	candle	0
💡	light bulb	Objects	light & video	bulb|light	0
🔦	flashlight	Objects	light & video	flashlight	0
🏮	red paper lantern	Objects	light & video	izakaya|lantern|paper|red	0
🪔	diya lamp	Objects	light & video	diya|lamp	0
📔	notebook with decorative cover	Objects	book-paper	cover|decorative|notebook|with	0
📕	closed book	Objects	book-paper	book|closed	0
📖	open book	Objects	book-paper	book|open	0
📗	green book	Objects	book-paper	book|green	0
📘	blue book	Objects	book-paper	blue|book	0
📙	orange book	Objects	book-paper	book|orange	0
📚	books	Objects	book-paper	books	0
📓	notebook	Objects	book-paper	notebook	0
📒	ledger	Objects	book-paper	ledger	0
📃	page with curl	Objects	book-paper	curl|page|with	0
📜	scroll	Objects	book-paper	scroll	0
📄	page facing up	Objects	book-paper	facing|page	0
📰	newspaper	Objects	book-paper	newspaper	0
🗞️	rolled-up newspaper	Objects	book-paper	newspaper|roll|rolled	0
📑	bookmark tabs	Objects	book-paper	bookmark|tabs	0
🔖	bookmark	Objects	book-paper	bookmark	0
🏷️	label	Objects	book-paper	label	0
💰	money bag	Objects	money	bag|money|moneybag	0
🪙	coin	Objects	money	coin	0
💴	yen banknote	Objects	money	banknote|yen	0
💵	dollar banknote	Objects	money	banknote|dollar	0
💶	euro banknote	Objects	money	banknote|euro	0
💷	pound banknote	Objects	money	banknote|pound	0
💸	money with wings	Objects	money	money|wings|with	0
💳	credit card	Objects	money	card|credit	0
🧾	receipt	Objects	money	receipt	0
💹	chart increasing with yen	Objects	money	chart|increasing|with|yen	0
✉️	envelope	Objects	mail	envelope	0
📧	e-mail	Objects	mail	email|mail	0
📨	incoming envelope	Objects	mail	envelope|incoming	0
📩	envelope with arrow	Objects	mail	arrow|envelope|with	0
📤	outbox tray	Objects	mail	outbox|tray	0
📥	inbox tray	Objects	mail	inbox|tray	0
📦	package	Objects	mail	package	0
📫	closed mailbox with raised flag	Objects	mail	closed|flag|mailbox|raised|with	0
📪	closed mailbox with lowered flag	Objects	mail	closed|flag|lowered|mailbox|with	0
📬	open mailbox with raised flag	Objects	mail	flag|mail|mailbox|open|raised|with	0
📭	open mailbox with lowered flag	Objects	mail	flag|lowered|mail|mailbox|open|with	0
📮	postbox	Objects	mail	postbox	0
🗳️	ballot box with ballot	Objects	mail	ballot|box|with	0
✏️	pencil	Objects	writing	pencil|pencil2	0
✒️	black nib	Objects	writing	black|nib	0
🖋️	fountain pen	Objects	writing	fountain|pen	0
🖊️	pen	Objects	writing	pen	0
🖌️	paintbrush	Objects	writing	paintbrush	0
🖍️	crayon	Objects	writing	crayon	0
📝	memo	Objects	writing	memo|pencil	0
💼	briefcase	Objects	office	briefcase	0
📁	file folder	Objects	office	file|folder	0
📂	open file folder	Objects	office	file|folder|open	0
🗂️	card index dividers	Objects	office	card|dividers|index	0
📅	calendar	Objects	office	calendar|date	0
📆	tear-off calendar	Objects	office	calendar|off|tear	0
🗒️	spiral notepad	Objects	office	notepad|spiral	0
🗓️	spiral calendar	Objects	office	calendar|spiral	0
📇	card index	Objects	office	card|index	0
📈	chart increasing	Objects	office	chart|increasing|trend|upwards|with	0
📉	chart decreasing	Objects	office	chart|decreasing|downwards|trend|with	0
📊	bar chart	Objects	office	bar|chart	0
📋	clipboard	Objects	office	clipboard	0
📌	pushpin	Objects	office	pushpin	0
📍	round pushpin	Objects	office	pushpin|round	0
📎	paperclip	Objects	office	paperclip	0
🖇️	linked paperclips	Objects	office	linked|paperclips	0
📏	straight ruler	Objects	office	ruler|straight	0
📐	triangular ruler	Objects	office	ruler|triangular	0
✂️	scissors	Objects	office	scissors	0
🗃️	card file box	Objects	office	box|card|file	0
🗄️	file cabinet	Objects	office	cabinet|file	0
🗑️	wastebasket	Objects	office	wastebasket	0
🔒	locked	Objects	lock	lock|locked|private	0
🔓	unlocked	Objects	lock	unlock|unlocked	0
🔏	locked with pen	Objects	lock	ink|lock|locked|pen|with	0
🔐	locked with key	Objects	lock	closed|key|lock|locked|with	0
🔑	key	Objects	lock	key	0
🗝️	old key	Objects	lock	key|old	0
🔨	hammer	Objects	tool	hammer	0
🪓	axe	Objects	tool	axe	0
⛏️	pick	Objects	tool	pick	0
⚒️	hammer and pick	Objects	tool	and|hammer|pick	0
🛠️	hammer and wrench	Objects	tool	and|hammer|wrench	0
🗡️	dagger	Objects	tool	dagger	0
⚔️	crossed swords	Objects	tool	crossed|swords	0
💣	bomb	Objects	tool	bomb	0
🪃	boomerang	Objects	tool	boomerang	0
🏹	bow and arrow	Objects	tool	and|arrow|bow	0
🛡️	shield	Objects	tool	shield	0
🪚	carpentry saw	Objects	tool	carpentry|saw	0
🔧	wrench	Objects	tool	wrench	0
🪛	screwdriver	Objects	tool	screwdriver	0
